"scrambleId";"competitionId";"eventId";"roundTypeId";"groupId";"isExtra";"scrambleNum";"scramble";"edge.targets";"corner.targets";"edge.twists";"corner.twists";"pairity"
201300;"SpanishChampionship2015";"333bf";"d";"A";0;3;"F2 R D2 U2 F2 L' F2 R2 U2 L2 F R2 U' R2 F2 L B' F U2 L' D' L2 U'";12;6;0;0;"no pairity"
201301;"SpanishChampionship2015";"333bf";"d";"A";1;1;"R2 U2 B2 F2 U' L2 U R2 D' F' D F2 U2 F2 L' U2 R' D U B2 L2 U";12;8;0;0;"no pairity"
201302;"SpanishChampionship2015";"333bf";"d";"A";1;2;"D' U2 F2 U F2 R2 U L2 F2 L' F2 L' U F2 R' F' L2 R U2 F' D2";12;8;0;0;"no pairity"
201303;"SpanishChampionship2015";"333bf";"d";"B";0;1;"D2 U2 B L2 B2 D2 B R2 U2 R2 D' F' D2 F L D2 U' B2 R2 B' L2";12;8;0;0;"no pairity"
201304;"SpanishChampionship2015";"333bf";"d";"B";0;2;"R2 U' L2 B2 D2 U' R2 F' D L2 B U B R' F' D' B D2 U' B";11;7;0;0;"pairity"
201305;"SpanishChampionship2015";"333bf";"d";"B";0;3;"R2 D2 R2 B2 L2 U' L2 D' L R U2 B' U F L B2 U2 B2 D F L'";13;5;0;2;"pairity"
201306;"SpanishChampionship2015";"333bf";"d";"B";1;1;"L2 B2 R2 F2 L B2 L' B2 D R U B F2 D' B F' D L U2 L' F'";11;7;0;1;"pairity"
201307;"SpanishChampionship2015";"333bf";"d";"B";1;2;"U2 R2 U2 B' U2 B U2 R2 F U2 F D' L2 U2 R U R2 B F2 D' U2 L' F";11;9;0;0;"pairity"
201308;"SpanishChampionship2015";"333bf";"f";"A";0;1;"U' L2 R2 D' L2 F2 U R2 B2 L2 B L D B D R' B' F D U F' L' F2";11;7;1;0;"pairity"
201309;"SpanishChampionship2015";"333bf";"f";"A";0;2;"U2 R2 B' R2 F' L2 B' F2 L F2 D2 B' U2 R D2 F' D' L' D' L2";12;8;0;0;"no pairity"
201310;"SpanishChampionship2015";"333bf";"f";"A";0;3;"D2 U2 F2 D2 U R2 U' L D2 B2 U' R' U L' D R' B' R' U2 B R";11;7;0;1;"pairity"
201311;"SpanishChampionship2015";"333bf";"f";"A";1;1;"B2 F2 U' F2 L2 D2 L2 U B2 L D F' D2 L F2 R' D' B2 U' F2 L' F";13;5;0;2;"pairity"
201312;"SpanishChampionship2015";"333bf";"f";"A";1;2;"R2 U2 R2 F' L2 R2 B R2 U' L' D' L2 R D' B' U2 L' B' R B' L'";11;5;0;1;"pairity"
201537;"CubingATMOSphere2015";"333bf";"1";"A";0;1;"D' R2 U' B2 F2 D' U2 L2 F L2 R F2 L2 B' L2 F' D' L' B R'";11;7;0;0;"pairity"
201538;"CubingATMOSphere2015";"333bf";"1";"A";0;2;"L F2 U2 F2 R D2 R' D2 R D B2 F L2 R2 U' B' D' F2 R' B2 L B";10;8;0;1;"no pairity"
201539;"CubingATMOSphere2015";"333bf";"1";"A";0;3;"F2 D2 L R2 U2 R' F2 L2 D' R2 U2 R' F D2 B L2 D' L2 F L2";10;6;0;1;"no pairity"
201540;"CubingATMOSphere2015";"333bf";"1";"A";1;1;"F2 L2 F2 U' F2 R2 D' L' D2 L F L2 F L2 B' L' R2 D' U' L' F'";12;6;1;1;"no pairity"
201541;"CubingATMOSphere2015";"333bf";"1";"A";1;2;"F D2 B2 U2 B R2 B U2 F' R2 D' L U2 R U L2 B' R2 F L' F'";12;8;0;0;"no pairity"
201542;"CubingATMOSphere2015";"333bf";"1";"B";0;1;"U R2 D' F2 R2 U2 L2 D R D2 B' F2 D' L' B' R B2 D L U' B'";13;7;0;0;"pairity"
201543;"CubingATMOSphere2015";"333bf";"1";"B";0;2;"D2 L2 B2 F2 D2 R U2 R2 F2 D2 R' B L' D L B' D L' D' U2 B R2";9;5;0;0;"pairity"
201544;"CubingATMOSphere2015";"333bf";"1";"B";0;3;"U L2 D2 B2 R2 F2 L2 U B U2 L B F D' F2 L2 U' L B' F' L' F";9;7;1;0;"pairity"
201545;"CubingATMOSphere2015";"333bf";"1";"B";1;1;"B' L2 R2 F' L2 B' F2 D2 R2 B2 R D F' L' F R' B' U' R U' B";10;8;1;0;"no pairity"
201546;"CubingATMOSphere2015";"333bf";"1";"B";1;2;"U B2 F2 D' B2 L2 R2 U' L' B' R F R2 F2 D' F2 D2 L' B2 F L B";12;6;1;0;"no pairity"
201547;"CubingATMOSphere2015";"333bf";"1";"C";0;1;"L2 B2 D' U' F2 D' B2 L' B' U' R2 U2 B L2 F' U B U2 F' L'";8;6;1;2;"no pairity"
201548;"CubingATMOSphere2015";"333bf";"1";"C";0;2;"D' B2 U B2 D' L2 U B2 L' U F L D F2 D' F' U2 F2 D L";11;7;0;0;"pairity"
201549;"CubingATMOSphere2015";"333bf";"1";"C";0;3;"F2 D' R2 B2 U L2 R2 D L2 F R F L F U2 L F2 R B R";12;6;0;1;"no pairity"
201550;"CubingATMOSphere2015";"333bf";"1";"C";1;1;"D2 B2 D2 B2 R B2 F2 L D L B' D' R2 B L' D2 U F' R' B' L";11;5;1;1;"pairity"
201551;"CubingATMOSphere2015";"333bf";"1";"C";1;2;"R2 D R2 U L2 U' B2 U2 F U2 B' D2 F' U2 L' F' L2 R' F D' B' L";11;7;0;1;"pairity"
201552;"CubingATMOSphere2015";"333bf";"1";"D";0;1;"U2 B' F L2 F R2 F' R2 F' D2 U' L' U B' L' D2 B D' B R' B2 L2 U";11;5;0;1;"pairity"
201553;"CubingATMOSphere2015";"333bf";"1";"D";0;2;"F2 D2 R' U2 L R2 D2 L2 F2 D L2 R' F' R F2 D B' R' B2 L2 U";10;6;2;1;"no pairity"
201554;"CubingATMOSphere2015";"333bf";"1";"D";0;3;"F' L2 R2 F R2 F L2 D2 B2 R' D' F U F' R2 U L' F D' B F L2 U'";11;9;0;0;"pairity"
201555;"CubingATMOSphere2015";"333bf";"1";"D";1;1;"B2 F D2 L2 D2 R2 U2 F R' B' F' U' F' R2 D' B U' B D' L' F'";12;6;1;1;"no pairity"
201556;"CubingATMOSphere2015";"333bf";"1";"D";1;2;"D' U' B2 R2 U B2 R2 F2 R D' L2 F L B D B L2 D' U B' D'";12;6;1;1;"no pairity"
201557;"CubingATMOSphere2015";"333bf";"1";"E";0;1;"B2 D2 R D2 U2 R' B2 L' R D' L2 R' D2 U B' R U R' U' F L";10;8;0;0;"no pairity"
201558;"CubingATMOSphere2015";"333bf";"1";"E";0;2;"D2 R2 U' L2 U2 L2 B2 D L2 B U' L2 D' L' R2 B2 F D2 B2 D' L' F'";10;6;0;1;"no pairity"
201559;"CubingATMOSphere2015";"333bf";"1";"E";0;3;"U2 F2 U B2 U' R2 D' B2 D' B L D F2 U' L D B U2 F' L' F2";11;7;0;0;"pairity"
201560;"CubingATMOSphere2015";"333bf";"1";"E";1;1;"F' L2 R2 B' D2 R2 U2 F U2 F2 R' B R2 B' R2 U F' D2 R2 U' R B R'";12;6;0;1;"no pairity"
201561;"CubingATMOSphere2015";"333bf";"1";"E";1;2;"L' B2 R' D2 R' B2 R' F2 D' R U' F2 U B F' D2 F2 L' B L B2";11;7;1;1;"pairity"
201562;"CubingATMOSphere2015";"333bf";"1";"F";0;1;"D F2 L2 D2 F2 R2 D2 U' R' F2 U2 L' U R' F' D2 L' F2 R2 B' L";10;8;0;0;"no pairity"
201563;"CubingATMOSphere2015";"333bf";"1";"F";0;2;"L D2 L' F2 L D2 F2 L F2 R' D' U2 F' L2 R2 D U2 B2 R' D2 L B'";11;7;0;0;"pairity"
201564;"CubingATMOSphere2015";"333bf";"1";"F";0;3;"L' B2 L F2 R2 B2 U2 L U2 L' F L' B' U' F R' F R2 F R D2";11;9;0;0;"pairity"
201565;"CubingATMOSphere2015";"333bf";"1";"F";1;1;"L2 F' U2 F R2 F D2 B2 D2 L2 F2 R' F U2 B L R' U' R F' R' B' L'";12;8;0;0;"no pairity"
201566;"CubingATMOSphere2015";"333bf";"1";"F";1;2;"B2 U' F2 L2 U2 B2 L2 D2 B U' L2 F' U B D R2 B2 D2 R U' L";12;6;1;1;"no pairity"
201567;"CubingATMOSphere2015";"333bf";"1";"G";0;1;"U' R2 U' L2 D' R2 B2 U' L2 U2 L2 F R2 F' L' F' R' U' F2 R2 D L B'";11;9;0;0;"pairity"
201568;"CubingATMOSphere2015";"333bf";"1";"G";0;2;"B D2 U2 L2 F' D2 F2 U2 L' B' F' L D' U2 L' D R F2 R' D2";9;7;1;0;"pairity"
201569;"CubingATMOSphere2015";"333bf";"1";"G";0;3;"R2 D2 L2 F D2 B2 F' U2 L B U F2 D F L2 U2 B2 F' D' L2 U2";11;7;0;1;"pairity"
201570;"CubingATMOSphere2015";"333bf";"1";"G";1;1;"D R2 U' R2 F2 U R2 D' B2 U2 F L D' B R' D L2 F2 D' F2 D2 L2";11;7;0;0;"pairity"
201571;"CubingATMOSphere2015";"333bf";"1";"G";1;2;"D R2 F2 U' L2 B2 D2 U2 R2 U' L R F L' B F2 D' L F' R U' L";8;6;1;1;"no pairity"
201572;"CubingATMOSphere2015";"333bf";"f";"A";0;1;"F2 L2 B F' R2 D2 U2 F' U2 L' D2 F L' R' U B U' L2 R2 B' L2";11;9;1;0;"pairity"
201573;"CubingATMOSphere2015";"333bf";"f";"A";0;2;"U' B2 D2 U F2 U R2 D F2 U' B U2 L U B' R2 F U2 B' D' L B2";13;7;0;0;"pairity"
201574;"CubingATMOSphere2015";"333bf";"f";"A";0;3;"R2 F' L2 R2 D2 B2 F' D2 F' L' B2 L2 B U' R' D B' R' F' D B' L'";10;6;2;1;"no pairity"
201575;"CubingATMOSphere2015";"333bf";"f";"A";1;1;"F2 R2 B2 D2 U2 L2 D' R B2 L B2 L2 U' L R' F' D' R2 F D'";12;6;0;1;"no pairity"
201576;"CubingATMOSphere2015";"333bf";"f";"A";1;2;"R2 B2 U2 L2 U F2 R2 U' F2 R2 F U2 R' F2 L B' L F' L2 U F2 L2 U";10;6;1;0;"no pairity"
201577;"CubingATMOSphere2015";"333bf";"f";"B";0;1;"L' F2 L' R2 D2 R2 U2 B2 U B' F2 U' L' B' L2 U' B L B2 L B2";9;5;1;1;"pairity"
201578;"CubingATMOSphere2015";"333bf";"f";"B";0;2;"L2 B F' U2 B R2 B R2 D F' D L' U' B U2 R2 D2 B2 L2 B";13;7;1;1;"pairity"
201579;"CubingATMOSphere2015";"333bf";"f";"B";0;3;"B2 R2 F2 D R2 B2 R2 U R D R2 U2 F L U B F2 R D2 B L B2";13;9;0;0;"pairity"
201580;"CubingATMOSphere2015";"333bf";"f";"B";1;1;"L2 F2 D' L2 B2 U' L2 D' U B' R2 F L2 U' F R' D' L' R B D' L' F'";12;8;1;1;"no pairity"
201581;"CubingATMOSphere2015";"333bf";"f";"B";1;2;"F' D2 L2 F' U2 L2 F R2 D2 F U B' D' U' B U F R D' L B' L' F'";11;7;0;0;"pairity"
201582;"CubingATMOSphere2015";"333bf";"f";"C";0;1;"B L2 U2 F D2 F' L2 B2 D' L U F2 R2 B U2 B2 D' B' D L";11;7;0;1;"pairity"
201583;"CubingATMOSphere2015";"333bf";"f";"C";0;2;"D' F2 U' B2 U' F2 U F' U' R' D' U2 B2 D2 F' U' L2 F2 D2 L' F";10;8;0;0;"no pairity"
201584;"CubingATMOSphere2015";"333bf";"f";"C";0;3;"R2 F' U2 R2 B' R2 B L2 B2 D B F R B D U B2 L2 B U L B'";12;6;0;0;"no pairity"
201585;"CubingATMOSphere2015";"333bf";"f";"C";1;1;"L R2 F2 L R2 D2 R U2 R' F R2 B2 U2 L F D2 U F R2 U' L' F";12;8;0;0;"no pairity"
201586;"CubingATMOSphere2015";"333bf";"f";"C";1;2;"L2 R2 D' B2 U L2 U' R2 B2 U' B F' D2 L' D' R2 B U2 L2 U' B R'";12;8;0;1;"no pairity"
202410;"MantovaOpen2015";"333bf";"1";"A";0;1;"F2 L2 F2 D' R2 U2 L2 R' F R D L' D L R2 B R' B2 L' F";10;6;1;1;"no pairity"
202411;"MantovaOpen2015";"333bf";"1";"A";0;2;"L2 B2 U2 L2 D R2 U2 R2 F2 U' B' F2 D L D R F' D' R2 F U2 L' F'";12;6;1;1;"no pairity"
202412;"MantovaOpen2015";"333bf";"1";"A";0;3;"F2 D' F2 U L2 B2 F2 D' R' D2 B2 D L2 U B' U2 L' U R D' L' F";11;7;0;1;"pairity"
202413;"MantovaOpen2015";"333bf";"1";"A";1;1;"B2 D U B2 F2 D' F2 R B' F2 D L' B U B F U' B D' L2 U";9;7;0;0;"pairity"
202414;"MantovaOpen2015";"333bf";"1";"A";1;2;"U' F2 D R2 U' L2 U F2 U' F2 R F' U2 L' B2 D2 R2 U' F L2 U'";11;5;1;1;"pairity"
202415;"MantovaOpen2015";"333bf";"1";"B";0;1;"F2 D2 L2 F2 D2 U2 F2 L' F2 L' F' R U B' D' L F L2 R D' U' B' L";12;4;1;1;"no pairity"
202416;"MantovaOpen2015";"333bf";"1";"B";0;2;"L2 U L2 F2 D2 U2 L2 B2 F L2 F2 L' F' U2 L' F2 L' B F U L2 U";14;8;0;0;"no pairity"
202417;"MantovaOpen2015";"333bf";"1";"B";0;3;"U' L2 D F2 U2 L2 F2 U2 R2 F R2 B D' R' D' L U B2 U R2 B2 L2 U'";11;7;1;0;"pairity"
202418;"MantovaOpen2015";"333bf";"1";"B";1;1;"U F2 L2 R2 U2 B2 F2 U R2 F R2 B' F2 D' F2 L R' B2 D L' D' L B'";12;8;0;0;"no pairity"
202419;"MantovaOpen2015";"333bf";"1";"B";1;2;"D2 U L2 U F2 U' B2 U2 L2 R' B U L' D F' R F' U2 L2 R' B' L'";10;4;0;0;"no pairity"
202420;"MantovaOpen2015";"333bf";"f";"A";0;1;"F2 D2 R' D2 U2 L2 R' D2 L B R2 F' D L R2 B F D' R' D2 B";10;4;1;2;"no pairity"
202421;"MantovaOpen2015";"333bf";"f";"A";0;2;"U R2 D L2 D L2 B2 D2 F D' B D' F L2 R' U L' F U2 B R2";13;7;0;0;"pairity"
202422;"MantovaOpen2015";"333bf";"f";"A";0;3;"B2 F2 L2 D F2 R2 D B2 U L2 B D' B D2 U B D' U' F' L' B2 D'";11;7;0;0;"pairity"
202423;"MantovaOpen2015";"333bf";"f";"A";1;1;"B2 U2 B2 R2 U F2 U' F2 U' B2 D R U L2 D' F L U2 B' L' B R";11;7;0;1;"pairity"
202424;"MantovaOpen2015";"333bf";"f";"A";1;2;"R2 D2 L2 B' F2 R2 B2 D2 F2 R F2 D' B' U' B2 L' F D2 B' U2 B'";11;7;0;1;"pairity"
203691;"DelhiAutumnOpen2015";"333bf";"1";"A";0;1;"L U2 R' B2 R' D2 R D2 L2 U L2 F2 L' R B' R2 D L' F' D2";11;7;0;1;"pairity"
203692;"DelhiAutumnOpen2015";"333bf";"1";"A";0;2;"B2 F2 R B2 R' B2 R U2 F2 U' F L B' D' R2 F U' L2 B2 U L' F2";10;8;1;0;"no pairity"
203693;"DelhiAutumnOpen2015";"333bf";"1";"A";0;3;"L' D2 R2 D2 U2 F2 L D F U' F2 R2 U' L2 R2 B F";12;6;0;0;"no pairity"
203694;"DelhiAutumnOpen2015";"333bf";"1";"A";1;1;"D2 R2 D' L2 D B2 U R2 B U F' L U' B U' R' F2 D2 L B' L";12;6;0;1;"no pairity"
203695;"DelhiAutumnOpen2015";"333bf";"1";"A";1;2;"R2 D B2 F2 D2 B2 U' L2 D2 L B2 D R' B U2 R2 B2 R2 U F D";11;7;0;1;"pairity"
203696;"DelhiAutumnOpen2015";"333bf";"1";"B";0;1;"D B2 D B2 U2 F2 U L2 B' R2 F2 U L D' R' F R D2 L' U B' L'";12;6;0;1;"no pairity"
203697;"DelhiAutumnOpen2015";"333bf";"1";"B";0;2;"D' F2 D2 R2 U B2 U' R2 U L2 R D B2 F L2 F L' B U2 L2 R B' L";9;7;0;0;"pairity"
203698;"DelhiAutumnOpen2015";"333bf";"1";"B";0;3;"R2 U2 R' D2 F2 D2 L R B2 R B' R2 F2 D U' L U B U' F D' L B'";11;7;0;0;"pairity"
203699;"DelhiAutumnOpen2015";"333bf";"1";"B";1;1;"F2 R2 B2 R U2 R' B2 R' F2 U2 B2 F' U' R B2 D L U B F";11;7;1;0;"pairity"
203700;"DelhiAutumnOpen2015";"333bf";"1";"B";1;2;"L2 D R2 D2 B2 D B2 U R2 B' L' F R2 D' B2 U' B' R B' U2 B' L";13;7;0;0;"pairity"
203701;"DelhiAutumnOpen2015";"333bf";"1";"C";0;1;"R2 B2 D' R2 D' B2 D L2 D' F2 D2 B D2 R F' D F2 L' D U F' L' F";10;6;1;0;"no pairity"
203702;"DelhiAutumnOpen2015";"333bf";"1";"C";0;2;"L2 U2 F2 R F2 R' U2 F2 D2 B2 U' F' D F' U L' B L2 F' U2 R' B R2";12;8;0;0;"no pairity"
203703;"DelhiAutumnOpen2015";"333bf";"1";"C";0;3;"F2 U2 L R' D2 R' U2 R2 F' D B L' D2 R2 U' L D2 B F L B2";10;6;0;0;"no pairity"
203704;"DelhiAutumnOpen2015";"333bf";"1";"C";1;1;"U' F2 U F2 U' B2 R2 U' R2 B R B F L' U R2 U2 F2 U2 R2 B' L'";12;6;0;2;"no pairity"
203705;"DelhiAutumnOpen2015";"333bf";"1";"C";1;2;"L2 B2 D L2 R2 U B2 U R2 B U' R' F2 U' B' D' B2 D L D2 L' F2";12;8;0;0;"no pairity"
203706;"DelhiAutumnOpen2015";"333bf";"1";"D";0;1;"F2 U2 R2 D2 U' F2 L2 R2 B L' U L2 D R B' L2 U2 L' D2 U' L B2";12;8;1;0;"no pairity"
203707;"DelhiAutumnOpen2015";"333bf";"1";"D";0;2;"U2 F2 U2 F' R2 D2 F' R2 D2 B F2 R U' F2 D' B R' F R' F U2 L B";11;5;0;1;"pairity"
203708;"DelhiAutumnOpen2015";"333bf";"1";"D";0;3;"L2 F2 R2 U2 F' U2 F2 U2 L U' F2 U F D2 L' B D' L2 B2 L B";12;6;0;1;"no pairity"
203709;"DelhiAutumnOpen2015";"333bf";"1";"D";1;1;"B U2 B R2 B2 R2 F2 R2 U F' D F' R2 B2 U L' R' F L'";11;9;0;0;"pairity"
203710;"DelhiAutumnOpen2015";"333bf";"1";"D";1;2;"U2 F' D2 B' L2 B' U2 L' D' R2 D2 R U2 R2 U2 F2 L2 U2 B2 L'";9;9;0;0;"pairity"
203711;"DelhiAutumnOpen2015";"333bf";"1";"E";0;1;"B2 D L2 F2 U' F2 L2 D2 B2 F U2 L2 R' B2 D' U R U' B F L2 U2";10;4;2;0;"no pairity"
203712;"DelhiAutumnOpen2015";"333bf";"1";"E";0;2;"L2 B' U2 B U2 F L2 F' L2 D' U R F2 L B2 D' R B F' D' L2";11;7;0;0;"pairity"
203713;"DelhiAutumnOpen2015";"333bf";"1";"E";0;3;"F D2 R2 B2 U2 F' D2 B' L2 F2 R' B L' R D B2 L2 U2 F2 U' L'";10;8;0;0;"no pairity"
203714;"DelhiAutumnOpen2015";"333bf";"1";"E";1;1;"B2 D' U' B2 F2 L2 U R' U L2 D2 U F U' L2 F2 U' R' F' D";10;6;1;1;"no pairity"
203715;"DelhiAutumnOpen2015";"333bf";"1";"E";1;2;"L2 U' L2 D2 U' R2 D' F2 D2 L' B' D2 L' U F U' L' D2 F' U' L2 U2";12;8;0;0;"no pairity"
203716;"DelhiAutumnOpen2015";"333bf";"1";"F";0;1;"R2 U F2 U B2 D2 F2 U' F2 U2 R D' B R B F' L' D2 B R' B R2";11;9;1;0;"pairity"
203717;"DelhiAutumnOpen2015";"333bf";"1";"F";0;2;"L2 U2 B2 R2 F2 D' F2 R2 U' R' D2 F U' F2 L2 D2 L' U L F2 D";11;7;0;0;"pairity"
203718;"DelhiAutumnOpen2015";"333bf";"1";"F";0;3;"D2 B' R2 F' D2 F2 U2 F D2 U' L' U2 L2 D U' L' B D2 R2 U L B";12;8;0;0;"no pairity"
203719;"DelhiAutumnOpen2015";"333bf";"1";"F";1;1;"B2 L2 D2 R2 U2 F2 D B2 F2 D F' D B' R' D2 L' F2 D' U F U2 B R2";11;7;0;0;"pairity"
203720;"DelhiAutumnOpen2015";"333bf";"1";"F";1;2;"D2 F2 R2 D2 R2 U B2 D' B' U' R D2 B2 F' U B' L' D2 R";12;4;0;2;"no pairity"
203721;"DelhiAutumnOpen2015";"333bf";"f";"A";0;1;"B2 D2 R2 F2 U F2 U F2 U2 B D2 U L D2 L2 D L' B' R' D' B D'";10;4;0;3;"no pairity"
203722;"DelhiAutumnOpen2015";"333bf";"f";"A";0;2;"L B2 R2 D2 L' B2 R2 D2 B2 U2 L' B' D2 R F2 L2 R' B' U B L2 B' L";13;7;0;0;"pairity"
203723;"DelhiAutumnOpen2015";"333bf";"f";"A";0;3;"D2 U2 L' U2 L' D2 F2 D2 L R F2 U' L D2 B' U2 B2 L F2 L B L' F2";11;7;0;1;"pairity"
203724;"DelhiAutumnOpen2015";"333bf";"f";"A";1;1;"B U2 F R2 F' U2 F D2 L2 F' U2 L' B' D2 F' D' R2 U2 B' L D2";13;7;0;1;"pairity"
203725;"DelhiAutumnOpen2015";"333bf";"f";"A";1;2;"F2 D2 B2 U' F2 U L2 F R' B' F2 U' B2 L F2 L' R2 B2 D";9;7;2;1;"pairity"
203726;"DelhiAutumnOpen2015";"333bf";"f";"B";0;1;"R2 D' L2 R2 F2 D B2 U' R F' U B L' U2 L D' F' L F2 L2";12;8;0;0;"no pairity"
203727;"DelhiAutumnOpen2015";"333bf";"f";"B";0;2;"R2 B2 D2 U R2 U F2 R2 B2 D' B2 R' B' U' F' D' L D L' D2 L";10;8;0;0;"no pairity"
203728;"DelhiAutumnOpen2015";"333bf";"f";"B";0;3;"R2 B2 D' F2 U' R2 U2 B' U F' U' L' F2 R' B F2 U L' R' B R";10;6;1;1;"no pairity"
203729;"DelhiAutumnOpen2015";"333bf";"f";"B";1;1;"B2 F2 L2 D' R2 U B2 D' U2 F' R' D2 U F2 L2 B L R2 U' F' U' B'";10;6;0;1;"no pairity"
203730;"DelhiAutumnOpen2015";"333bf";"f";"B";1;2;"D2 B2 D' U2 B2 D F2 U' F' D2 L2 B2 L B2 F' D2 R' U L B' L'";9;7;1;0;"pairity"
203862;"PugetSound2015";"333bf";"c";"A";0;1;"L2 F2 R2 U2 R2 U' F2 D L' U2 F' L2 D U' F D2 B2 R B2 U' L'";10;6;0;1;"no pairity"
203863;"PugetSound2015";"333bf";"c";"A";0;2;"F2 U L2 D L2 D2 L2 B2 D R2 U B' D' B2 U' R' D F U B2 R B R'";14;6;0;0;"no pairity"
203864;"PugetSound2015";"333bf";"c";"A";0;3;"U B2 R2 D2 B2 U R2 F2 U2 R D2 L2 F U L F R2 U' B D' L";11;5;1;0;"pairity"
203865;"PugetSound2015";"333bf";"c";"A";1;1;"B2 R2 U2 L2 U F2 D2 U2 L2 F2 L D2 U' R' D R' B2 F' D U' L B'";9;7;1;0;"pairity"
203866;"PugetSound2015";"333bf";"c";"A";1;2;"B' L2 B' U2 R2 D2 F U2 F L2 R' B D F' R D' U L' D' F' L' F'";8;6;3;1;"no pairity"
203909;"DutchOpen2015";"333bf";"c";"A";0;1;"R2 F' U2 B2 U2 R2 D2 F' R2 B D B' L2 R D' U' L' D U2 R' D'";12;8;0;0;"no pairity"
203910;"DutchOpen2015";"333bf";"c";"A";0;2;"B' D2 L2 F U2 F2 L2 U2 B' U2 B' U' L' F2 D L D F2 L2 F' L2 U'";11;7;0;1;"pairity"
203911;"DutchOpen2015";"333bf";"c";"A";0;3;"B2 L2 B2 D R2 F2 D' L2 D B L' D' B' D R F2 U' B2 R B L' F'";10;4;1;2;"no pairity"
203912;"DutchOpen2015";"333bf";"c";"A";1;1;"B2 R2 B2 F2 U2 R U2 L D2 R' D2 B U L' F' U B2 U L D' B";14;8;0;0;"no pairity"
203913;"DutchOpen2015";"333bf";"c";"A";1;2;"D' B2 D R2 D2 L2 F2 D L' R F' D R2 U F R' B2 U' L B";13;5;1;1;"pairity"
203914;"DutchOpen2015";"333bf";"c";"B";0;1;"D F2 R2 D2 F2 U' R2 D' R B2 F' U2 L2 R' U F' R2 D2 R2 B'";9;3;1;2;"pairity"
203915;"DutchOpen2015";"333bf";"c";"B";0;2;"F2 U2 F2 R D2 L' R2 F2 D2 R D B' L2 D R' B U' B2 L2 D L B2";11;7;0;1;"pairity"
203916;"DutchOpen2015";"333bf";"c";"B";0;3;"U2 R2 B' L2 D2 F D2 B' D2 F' L B R U' F U B R2 U R2 D'";9;5;1;2;"pairity"
203917;"DutchOpen2015";"333bf";"c";"B";1;1;"U R2 U R2 U' L2 U2 F2 L2 F' R2 U' L F L F' D B2 F L B L' F'";9;7;2;0;"pairity"
203918;"DutchOpen2015";"333bf";"c";"B";1;2;"D2 R2 B2 U' F2 U2 F2 R2 B2 L2 F D' L U L D2 F U2 L R U L'";13;7;0;0;"pairity"
204512;"DYCOpen2015";"333bf";"d";"A";0;1;"U' R2 D B2 F2 U' B2 D' F L' B F2 D' B' F D2 B' U' R B' L' F";10;8;0;0;"no pairity"
204513;"DYCOpen2015";"333bf";"d";"A";0;2;"L' D2 U2 L2 B2 U2 R' B2 R2 F' D L2 U' R F' D L' F R B' L";11;5;0;2;"pairity"
204514;"DYCOpen2015";"333bf";"d";"A";0;3;"L2 B2 L2 U2 B2 U F2 U2 R F U R2 B' L F' R2 D U L' U' L";12;6;0;1;"no pairity"
204515;"DYCOpen2015";"333bf";"d";"A";1;1;"L2 F2 D' U' F2 D U R' D B F2 D' R F2 R' U B L B L2 U'";13;7;0;1;"pairity"
204516;"DYCOpen2015";"333bf";"d";"A";1;2;"B' R2 F' R2 D2 R2 B2 D2 B' R2 F' L' D F' U B U' R U' L2 U' B' L2";12;6;0;1;"no pairity"
204517;"DYCOpen2015";"333bf";"d";"B";0;1;"U2 B U2 L2 R2 B F2 L2 D2 B2 L F' D' L B2 R B F' D' R2 U' L2";11;5;0;1;"pairity"
204518;"DYCOpen2015";"333bf";"d";"B";0;2;"B2 U B2 D' L2 D R2 B2 L2 R B' D2 F' L B' L2 F' U' B' R' D B R'";13;7;1;0;"pairity"
204519;"DYCOpen2015";"333bf";"d";"B";0;3;"F2 D2 L2 U2 B' R2 F' D2 F2 D' B2 L2 F' R B' F D U2 R' B' L2 U2";10;8;0;0;"no pairity"
204520;"DYCOpen2015";"333bf";"d";"B";1;1;"L2 U B2 D F2 U B2 U' R2 U' R' D L' F R B R D F U' L B2";12;6;0;0;"no pairity"
204521;"DYCOpen2015";"333bf";"d";"B";1;2;"B' U2 L2 B' R2 D2 B' F U2 L' B F L F' R' F2 U' B U2 L";11;7;0;0;"pairity"
204522;"DYCOpen2015";"333bf";"f";"A";0;1;"D R2 U F2 D' U2 R2 F' D R2 D' B' U2 L2 D2 U' L D' U2 B' L'";12;6;1;1;"no pairity"
204523;"DYCOpen2015";"333bf";"f";"A";0;2;"R2 F2 U F2 D2 R2 D R2 U B2 R2 B L2 U' F' R D L2 R D L B2";13;5;0;0;"pairity"
204524;"DYCOpen2015";"333bf";"f";"A";0;3;"F2 U2 R' D2 B2 U2 R2 F2 L2 U L' R' F2 U2 L B2 D2 F' R' B";10;6;2;0;"no pairity"
204525;"DYCOpen2015";"333bf";"f";"A";1;1;"L2 D B2 D' F2 R2 D B F' R' U L2 D F R D2 U' L' B L";10;6;0;1;"no pairity"
204526;"DYCOpen2015";"333bf";"f";"A";1;2;"B2 D2 L D2 R D2 L2 D2 B2 R F D' F2 U' L D U2 F R2 F L'";11;7;1;0;"pairity"
204527;"DYCOpen2015";"333bf";"f";"B";0;1;"D2 U' B2 L2 U L2 D2 L2 R' D' U' R F2 R' B D2 F L2 B2 R B' L";10;8;1;0;"no pairity"
